test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16891.89,0.719,2.927,4.135,6.167
SET,20100.50,0.600,2.367,4.127,6.183
GET,33726.81,0.298,0.375,1.615,4.031
INCR,35273.37,0.280,0.359,0.423,4.423
