test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29325.51,0.341,0.679,1.311,4.167
SET,32154.34,0.313,0.551,0.855,5.183
GET,32573.29,0.304,0.591,1.183,4.199
INCR,32786.88,0.303,0.567,0.839,3.415
