test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36192.54,0.259,0.399,0.543,1.559
SET,36429.88,0.261,0.383,0.495,0.991
GET,35523.98,0.263,0.399,0.567,1.423
INCR,33456.00,0.285,0.439,0.615,1.199
