test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35087.72,0.274,0.415,0.567,1.599
SET,35410.77,0.275,0.415,0.559,1.263
GET,34590.11,0.279,0.439,0.583,1.103
INCR,35958.29,0.286,0.471,0.607,1.239
