test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42643.92,0.226,0.391,0.495,1.487
SET,31847.13,0.270,0.383,0.495,3.279
GET,36101.08,0.239,0.367,0.455,2.191
INCR,30229.75,0.283,0.407,0.519,1.175
