test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29629.63,0.154,0.199,0.255,0.279
SET,36363.64,0.135,0.223,0.319,0.391
GET,32000.00,0.150,0.223,0.295,0.431
INCR,30769.23,0.167,0.303,0.359,0.583
