test,baseline_rps_avg,baseline_rps_min,baseline_rps_max,baseline_rps_std,default_noisy_rps_avg,default_noisy_rps_min,default_noisy_rps_max,default_noisy_rps_std,active_noisy_rps_avg,active_noisy_rps_min,active_noisy_rps_max,active_noisy_rps_std,baseline_p99_ms_avg,baseline_p99_ms_min,baseline_p99_ms_max,baseline_p99_ms_std,default_noisy_p99_ms_avg,default_noisy_p99_ms_min,default_noisy_p99_ms_max,default_noisy_p99_ms_std,active_noisy_p99_ms_avg,active_noisy_p99_ms_min,active_noisy_p99_ms_max,active_noisy_p99_ms_std
GET,29857.395,29411.760,30303.030,630.223,32866.380,31250.000,34482.760,2285.907,34855.770,31250.000,38461.540,5099.329,0.311,0.303,0.319,0.011,0.323,0.239,0.407,0.119,0.315,0.247,0.383,0.096
INCR,31754.030,31250.000,32258.060,712.806,37241.380,34482.760,40000.000,3901.278,36666.670,33333.340,40000.000,4714.040,0.275,0.271,0.279,0.006,0.319,0.239,0.399,0.113,0.307,0.263,0.351,0.062
PING_INLINE,27799.230,27027.030,28571.430,1092.056,33908.050,33333.340,34482.760,812.763,33370.410,32258.060,34482.760,1573.100,0.415,0.399,0.431,0.023,0.291,0.271,0.311,0.028,0.255,0.239,0.271,0.023
SET,28594.770,27777.780,29411.760,1155.398,36666.670,33333.340,40000.000,4714.040,35185.190,33333.340,37037.040,2618.911,0.351,0.319,0.383,0.045,0.347,0.295,0.399,0.074,0.323,0.295,0.351,0.040
