test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42319.09,0.232,0.351,0.487,1.127
SET,39619.65,0.245,0.367,0.535,1.055
GET,38080.73,0.249,0.367,0.495,0.863
INCR,38197.10,0.249,0.367,0.503,0.935
