test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,38461.54,0.249,0.375,0.895,3.047
SET,36900.37,0.267,0.463,0.575,1.111
GET,39761.43,0.237,0.351,0.463,0.927
INCR,48309.18,0.191,0.335,0.495,0.991
