test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36563.07,0.280,0.447,0.543,1.311
SET,39682.54,0.238,0.367,0.511,0.911
GET,42194.09,0.236,0.343,0.447,0.783
INCR,36429.87,0.259,0.383,0.463,0.903
