test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35211.27,0.142,0.223,0.287,0.575
SET,30120.48,0.172,0.343,0.431,0.767
GET,35335.69,0.144,0.239,0.391,0.751
INCR,34843.21,0.149,0.271,0.359,0.575
