test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35335.69,0.143,0.279,0.383,0.999
SET,40816.32,0.129,0.207,0.255,0.455
GET,36496.35,0.135,0.199,0.239,0.391
INCR,59171.60,0.097,0.191,0.231,0.375
