test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33783.79,0.145,0.215,0.319,2.895
SET,32679.74,0.156,0.263,0.367,0.591
GET,32362.46,0.155,0.255,0.359,3.863
INCR,26881.72,0.192,0.359,0.447,1.095
