test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28490.03,0.179,0.327,0.455,0.967
SET,31152.65,0.165,0.271,0.359,0.703
GET,29850.75,0.176,0.311,0.407,0.815
INCR,28409.09,0.188,0.351,0.471,5.199
