test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,41806.02,0.222,0.351,0.455,1.335
SET,45289.86,0.226,0.375,0.455,0.895
GET,48100.05,0.211,0.359,0.479,0.903
INCR,43763.68,0.225,0.407,0.519,1.255
