test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32829.94,0.283,0.423,0.615,1.767
SET,31279.32,0.306,0.463,0.591,1.079
GET,31486.14,0.301,0.479,0.663,1.319
INCR,32061.56,0.298,0.431,0.575,1.319
