test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35273.37,0.297,0.479,0.727,1.335
SET,35778.18,0.272,0.383,0.543,1.103
GET,37593.98,0.266,0.383,0.623,1.095
INCR,35087.72,0.280,0.463,0.727,1.199
