test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30534.35,0.306,0.487,0.583,0.999
SET,36363.64,0.276,0.391,0.479,0.799
GET,32154.34,0.292,0.455,0.615,0.983
INCR,28530.67,0.340,0.559,0.655,1.431
