test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,26666.67,0.167,0.255,0.319,0.327
SET,28571.43,0.151,0.207,0.247,0.287
GET,34782.61,0.130,0.191,0.255,0.343
INCR,33333.33,0.131,0.191,0.223,0.295
