test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.150,0.215,0.287,0.543
SET,30769.23,0.166,0.271,0.407,0.479
GET,42105.27,0.150,0.247,0.343,0.447
INCR,26666.67,0.222,0.575,0.767,0.863
