test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33955.86,0.274,0.431,0.567,1.135
SET,38535.64,0.254,0.383,0.503,0.871
GET,35460.99,0.273,0.479,0.599,1.103
INCR,31545.74,0.303,0.527,0.663,1.383
