test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35650.62,0.279,0.535,0.743,1.407
SET,36363.64,0.270,0.463,0.703,1.095
GET,36630.04,0.263,0.423,0.711,1.479
INCR,33112.59,0.290,0.551,0.735,1.375
