test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33670.04,0.293,0.535,0.743,1.271
SET,39682.54,0.292,0.439,0.703,2.791
GET,43478.26,0.265,0.359,0.391,0.599
INCR,42553.19,0.272,0.367,0.415,3.535
