test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36036.04,0.282,0.519,0.743,1.343
SET,28735.63,0.365,0.703,0.983,1.807
GET,31746.03,0.334,0.735,1.063,1.487
INCR,34129.69,0.297,0.599,0.951,1.447
