test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,46620.05,0.238,0.455,0.719,1.055
SET,43010.75,0.247,0.623,0.807,1.823
GET,40899.80,0.277,0.367,0.407,21.263
INCR,43572.98,0.264,0.359,0.375,0.583
