test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17167.38,0.715,2.543,3.999,5.959
SET,17123.29,0.733,2.279,4.063,7.967
GET,32733.22,0.315,0.407,1.983,5.175
INCR,34782.61,0.296,0.367,1.711,3.015
