test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19900.50,0.596,0.799,3.855,6.207
SET,16583.75,0.768,3.655,4.055,4.503
GET,16625.11,0.758,3.071,4.023,6.103
INCR,17196.90,0.729,2.415,4.031,4.863
