test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,15822.78,0.790,2.415,3.983,7.047
SET,20020.02,0.593,1.671,3.999,6.167
GET,13947.00,0.899,3.327,4.959,21.983
INCR,19821.61,0.605,2.383,4.159,6.159
