test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32258.06,0.299,0.455,0.639,1.159
SET,30581.04,0.318,0.487,0.711,1.607
GET,30441.40,0.338,0.607,0.767,1.503
INCR,31496.06,0.317,0.543,0.711,1.167
