test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,65146.58,0.142,0.255,0.327,0.703
SET,41237.11,0.244,0.367,0.503,0.895
GET,36496.35,0.255,0.439,0.575,0.823
INCR,36166.37,0.255,0.407,0.543,0.879
