test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34246.57,0.273,0.495,0.631,1.375
SET,36630.04,0.261,0.375,0.535,0.847
GET,36630.04,0.258,0.383,0.479,0.815
INCR,34662.04,0.272,0.415,0.567,0.951
