test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,11254.92,1.125,3.775,4.943,7.391
SET,10683.76,1.173,3.903,4.823,12.295
GET,9033.42,1.427,4.335,5.959,8.727
INCR,9216.59,1.414,4.279,5.303,23.055
