test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,26990.55,0.363,0.663,0.799,1.543
SET,35335.69,0.274,0.359,0.423,1.135
GET,35149.38,0.277,0.367,0.695,2.527
INCR,35650.62,0.268,0.343,0.479,1.407
