test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17406.44,0.604,2.367,3.735,7.151
SET,26420.08,0.415,1.503,2.847,6.831
GET,33613.45,0.304,0.415,1.727,3.023
INCR,32733.22,0.316,0.431,1.135,18.127
