test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19065.78,0.602,1.343,3.271,4.343
SET,18132.37,0.617,2.311,2.959,6.463
GET,18050.54,0.611,2.359,3.007,20.255
INCR,17376.19,0.637,2.335,3.031,57.855
