test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16181.23,0.769,2.311,3.935,5.687
SET,16207.46,0.796,2.255,3.959,6.135
GET,34423.41,0.291,0.351,1.535,4.047
INCR,34482.76,0.293,0.359,1.383,2.991
