test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37105.75,0.268,0.487,0.687,1.039
SET,36563.07,0.302,0.575,0.767,20.255
GET,42643.92,0.271,0.375,0.423,0.655
INCR,38610.04,0.301,0.455,0.695,21.183
