test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35273.37,0.262,0.399,0.519,1.191
SET,35778.18,0.271,0.423,0.575,1.063
GET,32573.29,0.298,0.527,0.679,1.063
INCR,34722.22,0.277,0.479,0.671,1.567
