test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,43763.68,0.241,0.455,0.879,2.959
SET,33388.98,0.297,0.615,0.807,1.447
GET,34129.69,0.287,0.559,0.759,1.455
INCR,45871.56,0.239,0.415,0.687,0.999
