test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2559.84,4.059,6.295,9.263,3000.319
SET,7739.94,1.597,5.775,7.967,12.127
GET,10025.06,1.249,4.375,6.351,10.367
INCR,12158.05,1.001,3.095,6.311,9.343
