test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,12269.94,0.849,4.271,6.007,8.335
SET,11474.47,0.959,4.287,6.303,13.375
GET,13651.88,0.796,3.887,5.895,10.423
INCR,17064.85,0.673,1.863,4.319,7.399
