test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33444.82,0.161,0.303,0.423,10.983
SET,33222.59,0.167,0.335,0.439,0.751
GET,32786.88,0.162,0.335,0.431,0.591
INCR,32154.34,0.164,0.311,0.431,0.759
