test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31347.96,0.164,0.327,0.487,0.887
SET,30959.75,0.170,0.351,0.447,1.647
GET,31446.54,0.169,0.359,0.455,0.703
INCR,31446.54,0.161,0.319,0.423,0.607
