test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34364.26,0.140,0.239,0.327,0.463
SET,36496.35,0.146,0.223,0.343,0.887
GET,35211.27,0.152,0.303,0.407,0.631
INCR,35587.19,0.143,0.223,0.343,0.799
