test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33222.59,0.152,0.287,0.415,0.735
SET,32467.53,0.158,0.263,0.375,2.871
GET,32894.74,0.154,0.279,0.415,0.791
INCR,32362.46,0.166,0.319,0.599,3.135
