test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36900.37,0.149,0.279,0.551,0.975
SET,34602.07,0.151,0.279,0.391,0.551
GET,30211.48,0.171,0.383,0.487,0.839
INCR,31948.88,0.158,0.295,0.439,0.967
