test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,23014.96,0.424,0.687,0.935,2.503
SET,36429.87,0.270,0.367,0.447,1.991
GET,36036.04,0.267,0.351,0.431,1.487
INCR,36363.64,0.269,0.359,0.415,3.471
