test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10554.09,1.120,4.303,5.623,10.087
SET,10770.06,1.103,4.191,5.311,7.519
GET,10277.49,1.178,4.279,5.007,10.343
INCR,10288.07,1.281,3.879,5.023,11.103
