test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31055.90,0.161,0.319,0.407,0.831
SET,33222.59,0.137,0.199,0.279,0.383
GET,33222.59,0.136,0.191,0.239,0.391
INCR,32258.06,0.140,0.199,0.255,0.823
