test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32894.74,0.160,0.311,0.439,0.839
SET,29498.53,0.187,0.343,0.423,0.575
GET,31446.54,0.162,0.375,0.487,0.839
INCR,31847.13,0.175,0.343,0.479,31.007
