test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29940.12,0.161,0.279,0.359,0.607
SET,33222.59,0.150,0.255,0.343,0.631
GET,31948.88,0.153,0.231,0.319,1.023
INCR,30674.85,0.168,0.303,0.399,0.615
