test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33783.79,0.161,0.287,0.359,0.655
SET,33112.59,0.161,0.311,0.431,0.727
GET,30120.48,0.178,0.383,0.495,0.855
INCR,33444.82,0.157,0.295,0.447,0.815
