test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31746.03,0.162,0.271,0.383,0.703
SET,33557.05,0.160,0.271,0.375,0.623
GET,33222.59,0.161,0.279,0.399,0.759
INCR,31746.03,0.165,0.279,0.391,0.783
