test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31746.03,0.181,0.367,0.487,3.799
SET,34965.04,0.174,0.319,0.431,0.647
GET,34843.21,0.155,0.327,0.447,0.903
INCR,36363.64,0.161,0.319,0.431,5.343
