test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31948.88,0.161,0.287,0.391,0.735
SET,36496.35,0.139,0.223,0.375,0.615
GET,33670.04,0.162,0.319,0.431,0.847
INCR,31250.00,0.166,0.319,0.431,0.623
