test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,9225.09,1.203,6.303,8.343,24.543
SET,11280.32,0.999,5.311,8.327,12.567
GET,8309.10,1.209,6.343,8.359,24.527
INCR,7654.04,1.736,4.855,8.343,14.479
