test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10309.28,1.314,3.087,4.663,7.015
SET,33557.05,0.302,0.375,1.271,8.447
GET,35523.98,0.278,0.359,0.415,3.351
INCR,34542.32,0.293,0.367,1.255,3.399
