test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,20100.50,0.581,0.807,2.279,4.159
SET,25773.20,0.433,0.767,1.063,18.415
GET,30627.87,0.343,0.703,0.895,16.879
INCR,31595.58,0.328,0.679,0.847,14.575
