test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18796.99,0.624,1.079,1.535,6.103
SET,20449.90,0.575,0.783,1.095,4.487
GET,20533.88,0.573,0.767,1.047,4.823
INCR,20790.02,0.566,0.775,0.999,3.199
