test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33557.05,0.293,0.559,0.727,1.135
SET,37174.72,0.268,0.359,0.415,2.127
GET,37105.75,0.260,0.343,0.407,0.999
INCR,37037.04,0.267,0.359,0.487,1.559
