test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,1035.52,4.524,9.279,12.303,3000.319
SET,7057.16,2.022,3.007,4.087,12.903
GET,10964.91,1.153,2.951,3.311,4.407
INCR,7309.94,1.923,2.983,3.183,17.167
