test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,6525.29,2.230,5.927,6.943,12.207
SET,34722.22,0.293,0.359,1.271,3.855
GET,36429.87,0.273,0.343,0.423,3.967
INCR,34904.01,0.295,0.359,1.543,4.047
