test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10368.07,1.209,3.999,5.343,7.151
SET,10934.94,1.208,3.783,4.815,6.367
GET,10982.98,1.202,3.871,4.895,9.143
INCR,10887.32,1.183,3.855,4.863,7.399
