test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18885.74,0.593,2.279,3.295,4.087
SET,18674.14,0.597,2.287,2.583,4.415
GET,18501.39,0.593,2.295,2.919,4.719
INCR,18709.07,0.573,2.311,2.951,4.167
